timestamp,cpu_usage,memory_usage,response_time_ms,disk_io_mbps,network_latency_ms,error_rate_pct,is_anomaly
2024-01-01 05:48:00,35.71,67.86,216.29,35.13,10.78,1.0312,0
2024-01-01 05:49:00,66.26,61.8,220.76,30.07,7.87,0.543,0
2024-01-01 05:50:00,55.15,60.99,192.01,33.06,16.19,0.2625,0
2024-01-01 05:51:00,59.9,60.72,154.08,23.47,13.33,0.0,0
2024-01-01 05:52:00,45.7,55.42,203.56,46.56,19.19,0.0,0
2024-01-01 05:53:00,59.51,57.26,141.42,25.36,8.66,0.3391,0
2024-01-01 05:54:00,62.03,46.17,158.91,42.45,11.21,0.3099,0
2024-01-01 05:55:00,53.64,38.13,169.97,28.49,3.06,0.4328,0
2024-01-01 05:56:00,53.63,56.79,233.76,36.46,4.08,0.0,0
2024-01-01 05:57:00,53.96,58.15,185.5,35.87,23.99,0.4725,0
2024-01-01 05:58:00,82.38,98.74,1198.49,121.55,103.57,12.0378,1
2024-01-01 05:59:00,49.72,68.07,278.19,23.28,15.46,0.9869,0
2024-01-01 06:00:00,49.63,68.02,214.1,38.61,10.88,0.0,0
2024-01-01 06:01:00,54.96,47.45,213.56,44.77,13.51,0.2596,0
2024-01-01 06:02:00,61.09,52.58,185.21,27.93,19.37,0.2437,0
2024-01-01 06:03:00,40.48,59.21,176.15,30.28,12.43,0.5437,0
2024-01-01 06:04:00,49.78,75.59,112.54,25.81,16.19,0.1341,0
2024-01-01 06:05:00,65.81,67.15,238.75,27.23,14.94,1.0047,0
2024-01-01 06:06:00,43.53,64.23,217.93,43.69,12.16,0.5131,0
2024-01-01 06:07:00,42.71,52.14,192.83,21.97,12.37,0.4631,0
2024-01-01 06:08:00,52.92,48.15,194.51,22.46,16.47,0.9778,0
2024-01-01 06:09:00,100.0,61.49,540.88,42.89,10.12,2.1675,1
2024-01-01 06:10:00,50.94,46.35,137.81,35.0,17.26,0.6201,0
2024-01-01 06:11:00,64.08,53.21,176.4,46.96,12.64,0.2748,0
2024-01-01 06:12:00,59.32,54.17,154.55,26.4,15.64,0.0888,0
2024-01-01 06:13:00,91.85,97.67,963.16,123.72,85.27,16.7288,1
2024-01-01 06:14:00,56.23,52.19,235.03,24.71,14.16,1.1561,0
2024-01-01 06:15:00,73.93,35.48,111.89,31.15,19.6,0.6899,0
2024-01-01 06:16:00,48.56,59.0,139.45,15.81,6.04,0.5824,0
2024-01-01 06:17:00,30.54,49.34,194.71,35.48,12.65,0.2071,0
2024-01-01 06:18:00,66.58,55.24,181.1,32.59,15.14,0.7734,0
2024-01-01 06:19:00,45.93,54.17,147.02,29.54,24.62,0.0927,0
2024-01-01 06:20:00,51.55,52.65,277.79,26.88,5.2,0.0299,0
2024-01-01 06:21:00,63.53,61.13,212.5,22.84,14.52,0.3323,0
2024-01-01 06:22:00,34.37,42.51,218.99,35.82,22.28,1.0863,0
2024-01-01 06:23:00,37.84,50.61,172.32,20.63,11.07,1.0694,0
2024-01-01 06:24:00,77.74,97.06,1379.41,123.73,157.43,16.2596,1
2024-01-01 06:25:00,42.34,49.77,184.78,46.6,16.66,0.2977,0
2024-01-01 06:26:00,54.64,41.78,188.67,41.88,15.92,0.0079,0
2024-01-01 06:27:00,55.45,59.97,224.44,17.96,22.83,0.5234,0
2024-01-01 06:28:00,52.93,63.57,134.84,25.71,17.24,0.5486,0
2024-01-01 06:29:00,36.0,54.19,263.88,33.37,21.64,0.7369,0
2024-01-01 06:30:00,62.82,71.52,1514.11,148.61,138.35,17.3618,1
2024-01-01 06:31:00,50.6,60.14,251.24,18.8,11.3,0.4408,0
2024-01-01 06:32:00,45.3,41.18,156.98,33.08,13.87,0.6668,0
2024-01-01 06:33:00,54.57,56.9,163.07,29.92,9.2,0.2898,0
2024-01-01 06:34:00,56.95,47.3,153.52,45.31,17.42,0.6611,0
2024-01-01 06:35:00,51.28,45.09,210.01,27.97,13.07,0.3478,0
2024-01-01 06:36:00,57.46,50.8,202.64,39.34,11.64,0.6378,0
2024-01-01 06:37:00,52.11,52.84,181.42,19.86,17.49,0.6136,0
2024-01-01 06:38:00,55.08,49.12,159.44,21.78,9.28,0.5206,0
2024-01-01 06:39:00,42.69,58.95,149.34,35.77,18.85,0.7384,0
2024-01-01 06:40:00,47.9,50.64,198.06,38.67,12.61,0.0289,0
2024-01-01 06:41:00,51.62,62.02,181.38,22.34,20.8,0.1805,0
2024-01-01 06:42:00,57.82,56.4,172.58,30.19,13.04,0.419,0
2024-01-01 06:43:00,45.63,48.54,261.88,18.95,18.16,0.067,0
2024-01-01 06:44:00,54.74,47.16,196.71,28.55,15.9,0.3779,0
2024-01-01 06:45:00,46.83,40.88,250.8,36.7,18.72,0.3876,0
2024-01-01 06:46:00,48.27,56.35,178.67,26.52,15.55,0.8929,0
2024-01-01 06:47:00,57.7,51.16,209.79,28.01,6.68,0.5428,0
2024-01-01 06:48:00,29.43,34.99,197.78,20.96,20.04,0.8088,0
2024-01-01 06:49:00,36.36,49.65,132.1,24.81,14.56,0.5905,0
2024-01-01 06:50:00,34.46,46.69,257.13,44.06,18.95,0.3393,0
2024-01-01 06:51:00,25.9,66.48,194.59,30.58,18.45,0.5401,0
2024-01-01 06:52:00,42.41,40.22,229.86,21.98,11.13,0.7188,0
2024-01-01 06:53:00,56.64,42.28,169.92,27.48,10.43,0.858,0
2024-01-01 06:54:00,46.26,62.66,193.41,17.22,18.28,0.4603,0
2024-01-01 06:55:00,51.04,64.6,165.33,21.89,13.48,0.0057,0
2024-01-01 06:56:00,59.91,47.76,249.44,40.88,19.68,0.0,0
2024-01-01 06:57:00,62.25,48.63,212.46,28.86,14.11,0.4021,0
2024-01-01 06:58:00,48.24,58.59,214.68,45.13,20.12,0.0,0
2024-01-01 06:59:00,62.42,35.01,254.33,29.24,17.12,1.0385,0
2024-01-01 07:00:00,49.77,38.71,246.25,29.71,16.44,0.6791,0
2024-01-01 07:01:00,40.43,51.32,230.61,35.13,13.13,0.3093,0
2024-01-01 07:02:00,42.81,65.94,143.13,8.62,16.16,0.1671,0
2024-01-01 07:03:00,33.91,50.02,172.17,31.64,20.96,0.8084,0
2024-01-01 07:04:00,39.79,54.29,1565.54,29.61,218.47,6.7486,1
2024-01-01 07:05:00,45.04,62.52,229.1,41.89,17.66,0.1945,0
2024-01-01 07:06:00,56.61,70.27,206.83,37.72,15.23,0.2702,0
2024-01-01 07:07:00,65.74,48.77,144.38,20.93,15.62,0.5342,0
2024-01-01 07:08:00,34.67,53.22,192.45,39.94,23.62,0.6862,0
2024-01-01 07:09:00,52.37,67.91,140.24,27.9,21.01,0.8578,0
2024-01-01 07:10:00,37.99,41.12,197.87,22.76,15.4,0.8135,0
2024-01-01 07:11:00,53.1,61.49,133.79,31.58,16.07,0.5002,0
2024-01-01 07:12:00,46.99,45.09,221.15,28.38,11.49,0.8062,0
2024-01-01 07:13:00,29.95,54.03,215.12,42.31,14.14,0.2987,0
2024-01-01 07:14:00,57.5,51.24,276.32,32.72,16.55,0.0,0
2024-01-01 07:15:00,42.12,45.49,233.91,31.65,19.25,0.2987,0
2024-01-01 07:16:00,42.78,45.26,183.08,37.21,18.75,0.2581,0
2024-01-01 07:17:00,37.38,55.31,232.72,38.74,9.45,0.3104,0
2024-01-01 07:18:00,41.49,61.03,144.09,36.27,19.88,0.2122,0
2024-01-01 07:19:00,52.26,52.0,161.5,41.36,14.56,0.3617,0
2024-01-01 07:20:00,46.04,53.57,213.33,34.87,10.07,0.686,0
2024-01-01 07:21:00,51.17,57.55,113.67,31.34,21.68,1.0146,0
2024-01-01 07:22:00,51.46,45.18,198.51,39.91,22.32,0.0,0
2024-01-01 07:23:00,61.0,58.84,159.19,29.27,16.32,0.1137,0
2024-01-01 07:24:00,44.32,59.45,204.05,30.27,18.54,0.2626,0
2024-01-01 07:25:00,80.0,73.69,480.45,43.77,18.84,3.6134,1
2024-01-01 07:26:00,58.32,49.83,216.97,42.98,21.98,0.4385,0
2024-01-01 07:27:00,44.29,49.14,200.77,29.93,18.64,0.2828,0
2024-01-01 07:28:00,58.7,58.93,256.01,26.37,8.36,0.715,0
2024-01-01 07:29:00,51.34,59.3,200.27,41.71,25.05,0.7869,0
2024-01-01 07:30:00,46.15,48.44,169.25,36.4,20.33,0.4944,0
2024-01-01 07:31:00,50.9,49.47,190.12,32.52,12.45,0.2551,0
2024-01-01 07:32:00,66.88,57.0,146.23,27.43,9.85,0.5811,0
2024-01-01 07:33:00,68.09,46.02,216.25,32.65,17.52,0.43,0
2024-01-01 07:34:00,47.96,49.33,223.59,29.83,13.61,0.4277,0
2024-01-01 07:35:00,48.82,53.3,298.77,24.69,16.65,0.3463,0
2024-01-01 07:36:00,57.93,60.53,175.13,31.03,18.72,0.7775,0
2024-01-01 07:37:00,38.67,47.69,189.29,32.12,12.17,0.575,0
2024-01-01 07:38:00,50.41,37.76,176.97,27.0,9.42,0.8107,0
2024-01-01 07:39:00,46.77,37.14,208.48,37.23,16.93,0.9009,0
2024-01-01 07:40:00,50.12,42.37,215.27,40.31,12.33,0.6377,0
2024-01-01 07:41:00,38.6,41.92,197.87,37.76,15.73,0.3481,0
2024-01-01 07:42:00,30.99,51.16,243.45,27.79,8.28,0.8121,0
2024-01-01 07:43:00,26.1,42.86,175.32,36.05,13.74,0.6397,0
2024-01-01 07:44:00,35.61,46.72,239.45,30.62,18.57,1.281,0
2024-01-01 07:45:00,42.15,46.12,221.54,20.11,18.03,0.593,0
2024-01-01 07:46:00,43.75,48.76,199.52,35.38,11.06,0.7093,0
2024-01-01 07:47:00,66.01,62.84,187.4,31.17,9.16,0.5871,0
2024-01-01 07:48:00,57.65,57.53,297.07,50.75,15.08,0.4703,0
2024-01-01 07:49:00,36.92,52.34,167.32,41.66,17.81,0.4224,0
2024-01-01 07:50:00,49.96,48.5,211.92,35.69,17.03,0.5883,0
2024-01-01 07:51:00,42.37,48.69,169.99,31.99,12.44,0.6564,0
2024-01-01 07:52:00,43.54,54.75,271.42,31.31,16.49,0.8463,0
2024-01-01 07:53:00,48.19,56.78,235.47,21.97,22.51,0.5927,0
2024-01-01 07:54:00,52.48,44.82,172.87,16.09,16.03,0.3611,0
2024-01-01 07:55:00,42.85,52.35,220.5,23.02,6.83,0.4019,0
2024-01-01 07:56:00,56.83,35.78,210.31,29.62,16.02,0.1031,0
2024-01-01 07:57:00,34.72,53.7,179.34,13.16,25.22,0.9984,0
2024-01-01 07:58:00,46.15,58.08,230.33,25.65,8.56,0.3376,0
2024-01-01 07:59:00,72.02,49.71,215.57,28.02,15.15,0.7902,0
2024-01-01 08:00:00,48.22,66.46,208.63,28.28,13.87,0.583,0
2024-01-01 08:01:00,60.27,44.85,198.32,24.71,15.48,0.5911,0
2024-01-01 08:02:00,46.81,53.62,217.24,27.27,15.97,0.4648,0
2024-01-01 08:03:00,51.65,51.57,209.18,43.79,20.7,0.2637,0
2024-01-01 08:04:00,45.22,51.03,202.36,35.3,15.42,0.2094,0
2024-01-01 08:05:00,44.04,50.89,174.36,25.52,21.39,1.0185,0
2024-01-01 08:06:00,37.9,52.64,267.75,29.45,14.41,0.5342,0
2024-01-01 08:07:00,49.94,58.54,157.98,29.77,13.25,0.8376,0
2024-01-01 08:08:00,37.08,62.76,217.11,23.86,11.65,0.9155,0
2024-01-01 08:09:00,52.2,51.69,187.19,23.85,5.91,0.3767,0
2024-01-01 08:10:00,56.34,58.21,270.38,38.08,16.38,0.6271,0
2024-01-01 08:11:00,49.11,46.05,163.86,26.64,25.27,0.5135,0
2024-01-01 08:12:00,42.53,57.77,170.59,21.24,17.29,0.1528,0
2024-01-01 08:13:00,49.88,45.52,161.21,29.65,18.43,0.4444,0
2024-01-01 08:14:00,42.2,60.32,212.94,30.94,12.93,0.6763,0
2024-01-01 08:15:00,54.59,69.26,145.08,14.22,13.78,0.3503,0
2024-01-01 08:16:00,26.87,50.57,180.86,29.67,19.92,0.4025,0
2024-01-01 08:17:00,41.78,33.99,113.91,36.94,25.04,0.448,0
2024-01-01 08:18:00,25.18,47.12,209.62,33.61,22.44,1.1335,0
2024-01-01 08:19:00,30.09,61.34,179.99,47.84,19.03,0.0,0
2024-01-01 08:20:00,58.63,55.88,140.48,40.01,15.18,0.6505,0
2024-01-01 08:21:00,53.89,53.43,243.42,41.59,16.05,0.424,0
2024-01-01 08:22:00,37.69,59.48,147.69,52.4,11.23,0.3078,0
2024-01-01 08:23:00,29.81,55.27,231.88,36.07,7.76,0.4166,0
2024-01-01 08:24:00,15.14,61.11,171.96,31.3,9.37,0.7002,0
2024-01-01 08:25:00,39.3,58.71,264.06,37.79,15.25,0.7174,0
2024-01-01 08:26:00,68.89,63.5,229.98,25.53,13.54,0.5558,0
2024-01-01 08:27:00,48.98,54.18,159.68,30.86,7.65,0.8278,0
2024-01-01 08:28:00,38.99,58.53,163.32,24.82,14.81,0.8806,0
2024-01-01 08:29:00,49.19,48.81,224.22,33.18,13.41,0.7449,0
2024-01-01 08:30:00,28.88,46.43,189.5,24.78,9.14,0.3361,0
2024-01-01 08:31:00,41.46,64.88,193.23,24.5,13.15,0.6483,0
2024-01-01 08:32:00,45.38,52.93,250.89,33.31,13.4,0.6498,0
2024-01-01 08:33:00,43.47,57.62,170.05,28.9,11.92,0.2553,0
2024-01-01 08:34:00,52.19,52.15,203.65,14.58,19.63,0.0292,0
2024-01-01 08:35:00,47.68,46.45,238.19,18.36,5.49,0.0,0
2024-01-01 08:36:00,50.87,51.21,232.36,20.82,5.07,0.521,0
2024-01-01 08:37:00,37.25,62.59,193.62,22.94,15.02,0.5894,0
2024-01-01 08:38:00,53.06,55.52,188.44,33.32,15.48,0.1455,0
2024-01-01 08:39:00,60.32,37.37,130.45,31.75,17.02,0.8138,0
2024-01-01 08:40:00,34.28,49.32,157.75,38.52,12.31,0.5457,0
2024-01-01 08:41:00,35.06,65.28,212.73,36.02,10.41,0.9048,0
2024-01-01 08:42:00,57.24,49.3,194.48,38.58,14.96,0.6112,0
2024-01-01 08:43:00,41.92,36.58,203.0,34.87,12.79,0.1801,0
2024-01-01 08:44:00,57.82,66.11,241.57,31.68,22.76,0.6375,0
2024-01-01 08:45:00,39.31,99.05,445.2,38.79,13.38,3.4286,1
2024-01-01 08:46:00,58.24,50.37,190.55,37.36,14.73,0.3357,0
2024-01-01 08:47:00,44.95,47.94,207.55,33.01,27.38,0.0674,0
2024-01-01 08:48:00,46.17,59.55,171.83,40.17,14.03,0.5301,0
2024-01-01 08:49:00,59.18,46.54,257.26,11.23,17.78,0.1997,0
2024-01-01 08:50:00,39.87,60.05,236.34,27.68,18.23,0.8363,0
2024-01-01 08:51:00,34.03,55.18,211.61,27.55,18.66,0.3778,0
2024-01-01 08:52:00,38.9,52.78,271.77,39.22,16.45,1.0174,0
2024-01-01 08:53:00,47.86,51.97,140.04,42.57,15.97,0.0,0
2024-01-01 08:54:00,27.63,49.39,199.69,18.4,15.5,0.5404,0
2024-01-01 08:55:00,49.62,59.14,214.65,41.29,12.12,0.9288,0
2024-01-01 08:56:00,37.8,85.16,452.72,20.63,16.63,4.8533,1
2024-01-01 08:57:00,54.62,37.77,212.03,20.87,25.14,0.4522,0
2024-01-01 08:58:00,19.15,55.64,155.74,28.13,21.05,0.3791,0
2024-01-01 08:59:00,35.18,55.76,227.62,27.45,16.52,0.2949,0
2024-01-01 09:00:00,26.13,54.53,242.31,17.53,19.28,0.5734,0
2024-01-01 09:01:00,34.69,53.94,210.89,35.2,10.65,0.1114,0
2024-01-01 09:02:00,45.38,48.1,125.89,35.44,13.7,0.4667,0
2024-01-01 09:03:00,41.06,56.94,161.33,38.43,19.74,0.6548,0
2024-01-01 09:04:00,40.27,50.27,222.59,26.53,22.44,0.4355,0
2024-01-01 09:05:00,41.16,46.72,200.85,29.68,11.15,0.1999,0
2024-01-01 09:06:00,44.74,48.1,92.24,29.76,12.58,0.8091,0
2024-01-01 09:07:00,32.57,66.75,249.71,43.5,25.91,0.7191,0
2024-01-01 09:08:00,49.68,36.69,205.47,7.33,15.48,0.1876,0
2024-01-01 09:09:00,49.19,54.55,167.24,22.34,24.12,0.1118,0
2024-01-01 09:10:00,46.37,37.11,239.8,30.04,16.03,0.2144,0
2024-01-01 09:11:00,48.03,49.66,172.9,21.32,16.23,0.6636,0
2024-01-01 09:12:00,45.38,47.04,172.46,27.93,13.47,0.5827,0
2024-01-01 09:13:00,62.72,33.82,214.33,28.99,19.71,0.737,0
2024-01-01 09:14:00,41.45,53.6,271.24,24.74,21.79,0.4022,0
2024-01-01 09:15:00,90.42,47.43,670.09,30.52,9.82,1.541,1
2024-01-01 09:16:00,34.69,33.67,214.39,35.03,13.24,0.7757,0
2024-01-01 09:17:00,31.86,57.16,218.5,28.11,19.58,0.334,0
2024-01-01 09:18:00,29.69,61.91,231.66,26.37,14.35,0.556,0
2024-01-01 09:19:00,33.2,62.34,149.72,28.67,12.53,0.035,0
2024-01-01 09:20:00,41.34,53.28,225.77,29.94,20.05,0.3291,0
2024-01-01 09:21:00,45.34,50.76,170.64,16.08,20.52,0.8028,0
2024-01-01 09:22:00,42.46,61.01,212.74,33.69,12.75,0.2851,0
2024-01-01 09:23:00,34.25,63.83,190.9,26.39,16.06,0.7444,0
2024-01-01 09:24:00,50.86,59.43,220.05,40.09,8.96,0.0,0
2024-01-01 09:25:00,49.2,42.82,204.72,34.73,10.52,0.3322,0
2024-01-01 09:26:00,40.17,51.95,77.08,39.36,15.62,0.4486,0
2024-01-01 09:27:00,35.19,53.84,207.16,21.91,15.16,1.0228,0
2024-01-01 09:28:00,47.16,35.84,225.69,27.03,10.17,0.1493,0
2024-01-01 09:29:00,43.51,54.06,217.84,20.06,11.42,0.7013,0
2024-01-01 09:30:00,27.1,68.48,195.9,24.36,9.67,0.8171,0
2024-01-01 09:31:00,40.86,55.4,265.69,40.02,17.28,0.2836,0
2024-01-01 09:32:00,44.11,62.06,212.45,41.9,5.16,0.3879,0
2024-01-01 09:33:00,32.45,51.72,217.51,20.81,9.94,0.5425,0
2024-01-01 09:34:00,43.3,49.67,241.78,26.33,5.69,0.0556,0
2024-01-01 09:35:00,26.81,53.29,214.5,29.39,17.1,0.3635,0
2024-01-01 09:36:00,100.0,43.71,651.86,34.68,5.99,2.5275,1
2024-01-01 09:37:00,53.75,42.51,102.47,15.92,15.16,0.6568,0
2024-01-01 09:38:00,38.7,60.34,180.92,17.18,23.2,0.453,0
2024-01-01 09:39:00,44.81,61.18,230.44,33.92,23.37,0.5339,0
2024-01-01 09:40:00,17.03,42.27,185.88,14.41,5.97,0.6743,0
2024-01-01 09:41:00,29.53,57.93,232.05,26.43,16.49,0.7317,0
2024-01-01 09:42:00,38.11,49.48,205.95,31.3,10.06,0.3331,0
2024-01-01 09:43:00,30.28,52.89,251.52,33.33,9.03,0.9604,0
2024-01-01 09:44:00,48.1,53.84,188.19,28.87,14.43,0.8949,0
2024-01-01 09:45:00,60.89,58.11,218.7,27.07,21.14,0.7032,0
2024-01-01 09:46:00,29.11,50.81,220.24,36.76,18.0,0.2471,0
2024-01-01 09:47:00,32.45,61.42,260.06,32.28,11.42,0.1939,0
2024-01-01 09:48:00,43.14,52.61,131.73,24.82,18.53,0.402,0
2024-01-01 09:49:00,56.85,55.12,181.66,30.3,3.78,0.5182,0
2024-01-01 09:50:00,28.48,43.45,233.94,33.07,11.24,0.0,0
2024-01-01 09:51:00,43.15,67.38,261.84,43.75,10.88,0.6484,0
2024-01-01 09:52:00,58.83,53.86,209.6,36.29,15.39,0.8862,0
2024-01-01 09:53:00,24.06,55.8,188.29,39.72,13.99,0.6729,0
2024-01-01 09:54:00,27.72,37.23,230.28,25.12,14.29,0.2972,0
2024-01-01 09:55:00,36.25,43.51,234.75,25.81,14.13,0.2617,0
2024-01-01 09:56:00,35.24,59.98,185.61,28.12,15.11,0.59,0
2024-01-01 09:57:00,48.53,52.37,213.21,28.85,17.7,0.454,0
2024-01-01 09:58:00,42.78,34.76,247.22,21.94,15.75,0.6329,0
2024-01-01 09:59:00,22.58,58.37,275.62,40.13,13.58,0.6805,0
2024-01-01 10:00:00,45.44,45.71,229.7,37.07,17.01,0.8276,0
2024-01-01 10:01:00,34.47,61.35,201.77,27.55,19.13,0.1604,0
2024-01-01 10:02:00,52.95,49.35,197.84,35.13,12.22,0.5665,0
2024-01-01 10:03:00,33.89,51.68,222.3,31.78,14.7,0.391,0
2024-01-01 10:04:00,33.76,59.47,195.37,35.76,20.81,0.4704,0
2024-01-01 10:05:00,45.5,42.86,207.59,19.25,9.49,0.7593,0
2024-01-01 10:06:00,47.67,42.09,157.68,28.83,24.02,0.7919,0
2024-01-01 10:07:00,44.49,48.46,251.88,29.54,8.3,0.9195,0
2024-01-01 10:08:00,23.11,56.64,154.39,34.99,13.27,0.6277,0
2024-01-01 10:09:00,45.31,39.38,182.72,24.97,10.25,0.467,0
2024-01-01 10:10:00,29.55,36.68,203.9,10.0,25.94,0.4241,0
2024-01-01 10:11:00,42.2,56.61,279.64,21.35,12.48,0.0,0
2024-01-01 10:12:00,25.57,45.19,183.09,29.51,12.5,0.9019,0
2024-01-01 10:13:00,56.61,46.88,824.72,199.49,13.15,0.4034,1
2024-01-01 10:14:00,31.67,35.16,177.97,43.47,15.48,0.6518,0
2024-01-01 10:15:00,26.87,44.58,266.36,34.66,13.36,0.7037,0
2024-01-01 10:16:00,46.8,49.95,87.51,30.65,14.34,0.1264,0
2024-01-01 10:17:00,42.04,57.45,159.89,29.74,1.0,0.223,0
2024-01-01 10:18:00,33.45,43.83,309.25,38.83,15.29,0.9641,0
2024-01-01 10:19:00,54.06,63.26,223.64,25.28,15.09,0.5871,0
2024-01-01 10:20:00,35.11,44.53,155.76,28.88,20.19,0.3258,0
2024-01-01 10:21:00,39.8,44.54,198.32,21.29,21.55,0.4621,0
2024-01-01 10:22:00,42.13,93.0,513.97,41.35,14.06,3.8526,1
2024-01-01 10:23:00,33.21,51.69,233.85,33.14,19.08,0.7803,0
2024-01-01 10:24:00,44.08,45.58,273.58,24.34,9.49,0.0602,0
2024-01-01 10:25:00,34.0,48.76,215.54,29.08,18.84,0.9903,0
2024-01-01 10:26:00,35.18,60.82,178.41,34.08,12.14,0.7898,0
2024-01-01 10:27:00,52.89,61.73,231.48,27.99,9.08,0.4543,0
2024-01-01 10:28:00,28.82,43.47,172.07,25.72,14.07,0.1425,0
2024-01-01 10:29:00,15.06,49.66,158.67,24.77,22.0,0.8162,0
2024-01-01 10:30:00,55.27,50.72,129.6,32.71,15.91,0.6429,0
2024-01-01 10:31:00,64.62,42.11,137.39,27.14,22.48,0.0627,0
2024-01-01 10:32:00,35.04,49.56,164.14,26.37,11.26,0.4304,0
2024-01-01 10:33:00,19.69,50.05,152.89,19.31,20.24,1.4379,0
2024-01-01 10:34:00,35.92,59.13,212.53,30.62,11.74,0.505,0
2024-01-01 10:35:00,36.13,59.67,152.02,28.55,16.13,0.2774,0
2024-01-01 10:36:00,37.06,47.38,74.25,27.43,16.08,0.1975,0
2024-01-01 10:37:00,27.79,48.3,158.24,31.59,18.31,1.0316,0
2024-01-01 10:38:00,44.69,55.33,181.13,35.98,16.25,0.7543,0
2024-01-01 10:39:00,44.1,45.34,175.78,35.61,11.3,0.9222,0
2024-01-01 10:40:00,23.88,54.73,260.78,34.42,19.4,0.5745,0
2024-01-01 10:41:00,45.79,49.32,175.46,28.07,23.66,0.8762,0
2024-01-01 10:42:00,59.29,42.27,235.24,25.46,12.08,0.2455,0
2024-01-01 10:43:00,40.45,42.38,199.24,21.65,5.82,0.5488,0
2024-01-01 10:44:00,35.33,61.61,198.31,25.25,17.5,0.5861,0
2024-01-01 10:45:00,37.25,48.79,166.58,30.16,13.34,0.9147,0
2024-01-01 10:46:00,44.79,63.17,197.65,23.71,14.34,0.5957,0
2024-01-01 10:47:00,21.3,45.94,169.4,30.77,17.78,0.3123,0
2024-01-01 10:48:00,40.22,52.38,206.8,22.28,12.72,0.5192,0
2024-01-01 10:49:00,34.64,69.2,1173.28,16.71,178.85,5.6172,1
2024-01-01 10:50:00,57.0,41.6,162.21,36.56,14.5,0.0,0
2024-01-01 10:51:00,36.75,34.89,239.68,26.2,22.35,0.7494,0
2024-01-01 10:52:00,55.14,60.37,217.07,23.3,15.15,0.3876,0
2024-01-01 10:53:00,27.39,43.46,182.08,21.25,8.82,0.4216,0
2024-01-01 10:54:00,44.28,49.92,205.82,33.38,9.02,0.7493,0
2024-01-01 10:55:00,41.57,45.4,196.65,41.0,15.7,0.9191,0
2024-01-01 10:56:00,29.66,52.24,165.3,26.78,9.35,0.6603,0
2024-01-01 10:57:00,40.09,42.5,202.82,28.28,7.19,1.0784,0
2024-01-01 10:58:00,50.42,48.67,175.16,38.57,18.18,0.6508,0
2024-01-01 10:59:00,35.03,53.71,162.2,15.52,18.42,0.5907,0
2024-01-01 11:00:00,21.32,42.06,135.09,45.73,13.16,0.5721,0
2024-01-01 11:01:00,38.03,44.53,185.66,49.55,16.47,0.1144,0
2024-01-01 11:02:00,29.16,47.36,222.68,8.35,15.94,0.7868,0
2024-01-01 11:03:00,34.73,38.71,172.21,29.22,18.01,0.0,0
2024-01-01 11:04:00,37.32,46.77,300.83,24.25,18.02,0.3241,0
2024-01-01 11:05:00,21.05,51.11,235.43,27.88,1.97,0.5069,0
2024-01-01 11:06:00,21.92,46.97,252.17,26.65,13.8,0.2631,0
2024-01-01 11:07:00,42.88,48.0,231.81,36.49,17.59,0.3645,0
2024-01-01 11:08:00,32.8,50.02,274.11,29.1,12.95,1.0518,0
2024-01-01 11:09:00,12.36,44.95,168.52,22.71,15.18,0.8312,0
2024-01-01 11:10:00,45.83,55.73,97.57,28.62,18.75,0.2943,0
2024-01-01 11:11:00,40.68,61.7,182.15,34.12,15.4,0.3591,0
2024-01-01 11:12:00,30.79,46.5,222.33,20.53,22.54,0.1169,0
2024-01-01 11:13:00,24.74,54.11,206.06,16.83,20.63,0.7115,0
2024-01-01 11:14:00,46.25,48.32,211.02,45.94,14.41,0.4251,0
2024-01-01 11:15:00,41.36,53.17,252.84,24.86,14.01,0.0,0
2024-01-01 11:16:00,61.67,62.78,215.28,28.9,1.0,0.5302,0
2024-01-01 11:17:00,42.02,54.34,231.96,26.82,13.37,0.6317,0
2024-01-01 11:18:00,41.67,36.09,162.42,34.38,8.23,0.7889,0
2024-01-01 11:19:00,36.11,53.92,156.18,44.18,16.11,0.478,0
2024-01-01 11:20:00,45.92,60.16,264.56,34.64,15.76,0.3882,0
2024-01-01 11:21:00,43.98,48.54,204.04,17.85,18.48,1.0959,0
2024-01-01 11:22:00,50.23,58.29,175.07,18.93,21.98,0.502,0
2024-01-01 11:23:00,32.48,44.81,175.14,26.81,14.87,0.7159,0
2024-01-01 11:24:00,33.32,38.46,174.04,27.85,26.4,0.3381,0
2024-01-01 11:25:00,51.57,51.48,574.46,191.84,16.16,0.707,1
2024-01-01 11:26:00,45.54,36.32,148.67,36.55,8.45,0.0633,0
2024-01-01 11:27:00,52.6,48.46,139.98,21.31,12.19,0.3614,0
2024-01-01 11:28:00,33.0,60.69,192.2,41.95,13.14,0.1375,0
2024-01-01 11:29:00,33.33,35.12,176.28,44.57,17.96,0.3185,0
2024-01-01 11:30:00,40.7,40.18,244.29,28.01,10.26,0.8751,0
2024-01-01 11:31:00,35.08,42.17,211.72,33.51,13.51,0.3163,0
2024-01-01 11:32:00,47.04,49.93,210.61,20.14,14.19,0.7155,0
2024-01-01 11:33:00,14.98,47.53,170.28,34.99,12.76,0.9552,0
2024-01-01 11:34:00,29.22,61.66,195.16,26.01,19.06,0.4917,0
2024-01-01 11:35:00,29.64,58.12,214.44,21.3,18.21,0.7981,0
2024-01-01 11:36:00,14.25,54.46,228.65,27.69,20.83,0.6593,0
